Id,Score
1623227,5
131201,2
613469,2
1340222,5
941268,4
487169,3
1507342,2
103056,5
1565044,4
761238,2
225758,5
254815,4
1024959,4
1047481,5
714712,5
1133566,3
1658306,3
1273326,5
775574,4
37077,2
1383596,5
133781,3
240984,4
546803,3
1679368,5
1185219,4
1643746,4
525855,5
696880,4
77528,3
21290,2
87509,4
1071306,5
1424794,3
340549,3
974884,5
1333702,4
467777,3
1550916,2
150952,2
3581,5
770200,3
473539,3
575136,4
1151651,4
1434531,3
546074,4
920407,3
1108630,3
1611519,4
975281,3
798166,4
1587233,3
708760,4
52756,4
1607944,4
1158565,3
1473448,4
1039892,4
1578490,3
870748,3
845370,2
1155537,5
1682323,4
961307,4
809722,5
744074,4
906455,3
1240627,5
755773,4
1648367,3
275461,5
568757,4
1625683,4
990005,4
1337922,3
1117877,3
1125569,4
136493,4
1601515,4
376645,5
977295,4
444385,3
107495,4
1666328,4
21303,4
1563427,5
1001499,4
1380915,4
48770,4
1133135,4
1697094,5
1580320,2
446215,4
1295235,3
803383,4
1120708,1
828991,3
281298,4
282033,3
1365919,3
1558424,4
855165,3
1076978,5
828141,4
1152653,5
834996,4
1291115,5
346364,3
742841,3
564513,4
1078536,4
514997,4
614430,3
1047047,4
1533673,4
3842,4
488718,4
1386255,4
209956,3
953125,4
1651826,4
1049765,5
1332745,5
661807,3
614094,5
314747,4
538014,3
1002252,4
185980,3
1214629,3
1594354,3
1598093,4
1419607,4
175956,3
354878,4
1283614,2
150305,5
634660,4
1327597,4
1456713,3
1255980,5
719074,5
560464,5
1356045,1
690989,4
330230,4
1488798,3
1079975,3
833842,2
1157353,3
118550,5
1215573,4
1233387,3
1660890,4
1426509,3
1363946,4
1695172,2
788072,3
428496,3
811705,5
1651182,5
326328,4
1657090,4
1594397,5
1187647,2
1549684,4
433340,4
1576990,3
512033,4
875423,4
1545301,4
1593082,4
4604,5
1511340,2
912590,4
1344809,5
1286467,4
181043,4
36350,2
1680667,4
1054557,4
583598,3
1195001,4
1624562,4
743805,5
1326845,4
1620009,4
986792,3
151114,5
1650378,4
238247,4
1282505,2
796398,3
540289,5
1556864,4
1602279,4
61437,4
248630,3
897458,3
1467168,3
972575,2
195528,5
579325,4
1361743,4
53093,4
643314,3
1680764,4
359374,2
102203,3
1051916,5
1047447,4
1515856,2
1339319,4
1143204,5
189282,4
721859,4
1642466,3
1134399,3
1383448,3
1028734,4
1199505,4
212234,5
929331,3
715950,4
766751,2
408172,3
1495097,2
995910,3
650773,3
307632,3
704025,2
866235,2
1092360,2
521874,2
770641,5
490647,4
384570,3
904002,4
586962,4
153759,5
1146676,3
639906,4
1181011,4
1514688,1
4960,3
796090,3
1440332,4
691540,3
1355482,4
296038,4
885434,3
1104841,4
1444506,5
725199,4
47376,4
333106,5
969345,5
1338295,3
878070,4
1531381,2
557170,4
1240418,5
977885,4
1386516,3
1596585,3
178580,4
1345929,4
855516,2
481896,3
864741,4
68935,3
69452,2
705873,4
772770,5
706289,2
1063234,3
863962,3
1274076,5
1391195,3
319358,3
1567122,3
1018841,5
977008,2
645951,3
322975,3
1090245,5
1669652,5
493100,4
990597,4
976224,4
1638253,5
375309,4
420968,4
1576300,5
412213,3
556639,4
1148275,3
641865,3
497024,5
659118,2
1590081,5
1516207,2
384814,3
349843,4
1025983,4
1226441,5
1427232,3
566960,4
264536,4
1203990,5
1101586,3
263244,4
1351591,5
1549854,3
1366365,5
1078759,5
87737,4
319022,4
1580403,3
199106,4
345001,4
253931,5
861732,4
1110946,3
374674,3
303845,3
491283,4
1115889,4
853868,3
155782,4
1306612,4
598271,4
10894,4
439987,2
284369,4
1452644,4
1132485,2
506306,4
1593016,3
152263,4
818339,3
917161,3
326221,3
1596977,4
848113,2
157547,2
505568,4
766488,5
485630,4
634026,4
787957,4
152820,4
288574,2
354908,2
434195,4
1131475,5
26478,4
748687,5
1051356,3
786958,4
465952,2
370965,4
709115,4
1282334,5
1360760,5
637542,4
914136,4
1385348,3
922047,4
1436162,5
1248693,5
1600966,5
248249,3
974362,4
662309,3
35295,3
331313,4
1198168,4
192380,5
924623,5
1147096,4
1239864,5
189994,4
592930,4
258242,4
371055,4
1418682,3
69924,4
1556901,3
1627119,3
1123019,5
382806,4
933022,3
420884,3
368087,3
538946,2
373266,4
771553,4
1287904,4
1289439,3
1317348,4
1293282,4
1114134,4
258119,4
1559048,4
980719,4
548201,4
1398850,3
260650,2
155716,3
287212,3
1224189,4
1329572,3
1202533,4
661120,4
1194068,5
535984,3
1148156,5
1358563,5
736237,4
664913,4
609879,3
1031146,2
256984,2
1298719,4
1098423,4
1458429,3
1644996,3
840117,2
1345084,2
576089,3
492492,4
1512278,4
1420175,2
786719,2
1670877,3
1540503,5
776739,2
124568,3
1148658,2
774395,3
1378707,3
1263302,4
949110,4
748065,4
458873,5
1609700,3
615901,3
1097588,3
808062,3
703517,1
703289,3
1360432,4
733811,5
170640,4
495670,4
362926,3
595218,3
1440492,5
1664495,3
897855,4
600755,3
1123514,4
566257,4
368409,5
1596295,2
89946,4
375220,2
1107731,2
1388809,3
567946,4
442293,3
263538,4
1367539,4
1517695,4
1684061,3
186526,4
600608,2
516446,4
1519538,4
1327129,5
841540,4
140553,3
499548,4
1564687,4
354877,5
1373189,5
1219633,3
583231,3
1571518,4
851144,1
421771,3
1429771,5
332507,3
1027923,2
356648,4
1615237,5
213311,4
27916,2
541347,4
293996,5
484997,4
1084141,4
1358166,3
601136,2
765126,5
234741,2
1466281,4
326374,5
380666,3
1176169,4
1331246,3
407729,4
187769,3
1149995,3
356743,2
1009961,4
647436,1
1042417,4
342652,4
714363,4
1644743,4
1452974,1
55990,3
432430,4
32391,4
11822,4
1685175,3
101502,2
1019580,4
422978,4
1577466,3
1415593,4
1604356,3
1626252,4
67454,2
281097,4
1317615,4
572135,4
260969,5
459015,4
316221,5
431065,3
1502934,4
970354,3
947046,4
1201367,5
1591659,1
461177,2
1037284,3
1493698,4
479241,4
1523420,5
1124978,3
817710,2
400004,3
680448,3
440176,4
329616,3
1038413,4
1330564,4
521222,3
1691536,2
159058,4
419784,3
716656,3
1339897,5
594151,4
1513785,4
793696,3
1685864,3
1373331,5
676137,3
32336,3
1657290,4
77160,2
1456069,4
438937,5
943958,4
1587187,3
972901,4
466173,2
626722,3
700917,4
479933,3
85081,3
368449,5
1651190,4
1083682,4
1687615,2
420752,5
695389,5
279368,3
1454129,3
804057,3
1606715,5
1466192,2
1651698,3
1668779,4
1473139,3
1164485,3
1516762,5
1290246,4
663403,4
916868,2
369715,3
367457,4
1001014,5
65639,5
830338,4
1365052,3
1519598,4
124802,3
1318833,3
844859,1
662517,3
758836,4
1538482,1
1021730,5
388368,4
295241,2
725576,4
1102391,5
1668550,3
530146,5
145720,4
858821,2
1604121,4
429643,5
1279377,4
1399786,4
840670,3
246926,4
1255341,5
904819,4
967070,3
1461332,5
1504967,5
133016,3
1218842,4
594194,4
1520875,3
292877,3
1430765,4
1131863,1
1687301,3
502765,3
403472,2
1221195,3
1365057,4
1341237,4
1368679,5
808322,4
450907,3
1414202,3
761192,4
130303,4
644844,3
1419412,4
1468345,3
464984,2
424511,3
1319147,4
1324142,4
469154,5
1286598,4
533693,3
912904,4
1259904,5
1065812,4
870326,4
677872,3
973058,4
95746,3
1176078,4
155737,4
70955,3
966106,3
242993,4
296660,3
710587,4
859790,5
331943,4
1207951,1
669235,3
1009158,2
747082,3
355634,4
828517,5
681799,2
614769,2
1040485,4
848075,3
797863,5
972332,3
987181,4
591762,4
82249,5
1333120,4
1496870,3
1165377,4
66297,3
70904,5
1339167,3
815017,2
150992,5
1026496,4
1438449,5
1086524,2
1395303,4
996866,3
1393130,5
464307,5
407308,4
1384847,4
843778,3
376780,4
1671770,3
160686,5
993591,5
1413458,5
725512,4
559007,3
758863,4
1380735,3
1230490,2
143713,3
1255607,5
972681,2
1634068,5
454230,5
72103,1
1282660,3
1672379,3
335744,4
752944,5
550730,4
1406621,3
1490835,2
1069420,4
567251,2
530071,3
1400657,4
628501,2
75945,4
869452,5
126999,3
200122,5
45733,4
437360,3
171870,2
1092919,2
596175,3
33433,4
727590,4
1606296,3
1240993,5
1393959,3
214368,3
335508,3
715875,2
95704,3
599768,3
57120,5
274331,4
297139,4
844174,2
1389204,5
932962,4
679650,4
988108,2
678079,4
512949,5
843567,4
188608,4
598134,4
1455329,4
1391797,4
1029537,2
1116685,5
1403106,4
1420599,4
989086,4
198690,4
1174450,4
1449728,5
68793,2
1076635,3
247257,2
83714,4
1636547,4
1180185,4
240854,5
431560,5
766893,2
175801,2
534580,4
916980,2
1280829,3
353595,2
826043,3
107983,4
176376,3
1326298,2
621878,5
469247,3
1207541,4
1479640,5
882411,4
1674364,4
562364,5
1434631,3
1237275,4
157179,5
1001948,4
647122,3
412127,3
1336002,5
1235007,4
1027296,3
1008816,2
412128,3
543195,4
1555723,4
397311,5
1518452,4
280156,4
659171,3
1096761,4
1524281,3
549707,4
1094270,4
1202995,4
710149,2
165174,3
1507621,4
1210288,3
1624802,4
1120046,5
1571857,3
277698,5
1479418,3
778997,5
25495,2
1111887,2
1484337,4
403808,3
504264,5
1446785,4
715357,3
323635,5
961367,4
1176916,4
586744,2
1213935,2
819795,3
451071,4
1095386,3
489650,4
499386,3
954337,5
190442,4
418018,5
1540578,4
486865,4
1691207,3
77481,5
199261,4
234388,4
363166,4
532610,2
1098080,5
899542,4
768771,3
1249488,5
39176,4
190125,2
898906,4
184666,4
227925,3
305023,4
48392,4
149252,5
369085,4
985352,3
1099282,1
1317507,2
1552543,2
399656,4
693078,4
1054753,4
608691,2
263937,5
1211129,4
876295,4
336715,5
846509,3
1210708,3
834473,4
21637,2
56654,2
1033946,4
1039662,5
1213778,3
1684704,3
1027437,5
1530165,3
177190,3
1621497,5
790047,3
572937,4
932232,3
607861,4
116415,4
1376228,2
1548332,3
1376573,4
1510820,3
1538677,5
1052482,2
1430217,5
1247005,3
729069,3
553794,3
869496,2
275866,4
385809,2
1194744,3
1046308,3
1094061,3
1535127,5
80477,4
241663,3
996796,3
765106,3
349776,4
386684,3
1310308,3
55986,5
1593297,4
1350408,5
1524934,4
224729,4
1418557,4
152763,4
707837,2
567684,4
1397526,5
91478,3
340228,4
209052,4
211585,4
1298495,4
398530,4
1537528,3
23179,3
1316411,5
302842,3
1599863,3
213236,4
1245611,1
1359334,5
1521078,5
1460650,4
1320194,2
1155773,3
1152989,2
874746,4
378970,4
1265392,5
3588,4
1353658,4
1274646,5
629409,5
401471,5
1242911,5
748039,4
1315500,5
217090,4
955325,4
823597,4
497611,5
661880,5
1287145,3
474774,3
593319,2
97944,3
225554,4
1553770,3
862813,4
841708,5
703530,4
1166982,4
1464553,4
1464158,2
1301704,4
498028,4
1151208,3
1252560,4
1526852,2
1061927,3
1018200,2
861829,2
1490806,4
434650,3
337011,3
1602108,3
504043,4
1565259,4
833,2
1520187,5
1597336,5
971421,4
188481,4
621781,2
430673,4
1059949,5
119543,4
944777,4
872425,4
1459693,4
260017,3
880491,5
1491640,4
721350,4
447168,4
627170,4
930014,4
1295112,2
782177,3
974906,5
8795,3
1590861,4
1625075,4
1374902,5
1269184,4
1045817,2
984230,3
31224,3
1610183,2
1465125,2
37494,4
154864,4
1515902,4
908617,4
42911,4
315240,3
1006326,5
118403,4
33876,3
960320,2
40699,5
1369301,4
29066,3
444369,5
6663,4
382382,4
514796,4
420870,4
99822,4
173701,2
1336628,4
384395,4
982331,4
1592772,4
955305,3
1329949,5
1533059,2
1345405,3
1680363,4
680040,3
56776,5
526550,3
1432409,4
1653430,1
1533456,2
189745,3
296959,5
1352767,5
1300174,4
594017,2
501081,5
460248,3
4039,4
1572519,2
1061676,5
327884,3
534019,3
855346,4
26294,3
119425,4
405303,4
889765,3
276358,3
140007,2
1693635,3
1523412,3
1058121,3
448694,4
35607,2
596506,4
948991,5
882643,5
484489,4
711151,5
644033,4
752638,3
210093,4
1691024,3
1155955,3
632388,3
1660107,4
822905,3
90100,4
843099,3
1159108,1
345291,5
614082,4
1108186,5
1577589,5
1399605,2
1450955,4
890257,4
400944,4
942592,4
1081713,3
693264,4
495498,5
410075,2
166647,3
297308,4
892740,2
949657,4
1255848,4
1236876,2
1249551,4
1547161,3
464627,4
635461,3
40954,4
973580,4
831658,2
1601692,4
763259,1
1173788,3
959355,1
755198,3
1388373,4
946739,3
1442726,5
1244284,2
712358,3
591829,4
673786,5
1599345,4
915342,1
1022077,4
1294438,5
1392356,4
1250126,3
696991,2
5085,4
286308,4
1164212,2
1295834,5
1207973,5
658522,5
736097,4
1059688,4
629654,4
1233350,3
1459851,3
1261111,4
927145,5
1597701,2
407687,4
512346,3
1276039,3
1658423,5
1380309,3
1577774,2
317820,4
1553217,4
1426199,4
775166,5
1047299,2
321683,4
93132,5
994669,4
1466063,3
328694,5
169832,4
1612893,5
796723,5
1651554,5
1537890,4
960054,1
759573,5
468539,4
1099019,5
192228,3
1310533,3
1005726,4
450204,4
1496319,2
433574,3
954031,5
342009,4
1330977,5
796570,2
880439,3
1288393,3
532908,2
127129,5
52918,2
1154281,5
446117,4
1359425,5
1627882,3
1586496,4
1350684,5
1665989,4
649686,2
1450708,4
1515646,3
674242,2
1406017,4
942,2
436271,4
698704,5
658616,3
1260548,3
812919,4
7652,4
852410,2
199783,4
1195304,2
163328,2
1588712,4
1282871,3
495933,4
467923,2
68877,3
681136,5
1642099,4
1272045,4
1092598,4
364333,4
209754,3
117868,4
1106844,5
430222,3
1490001,3
27010,4
33480,4
920246,1
844612,5
565910,4
73691,4
1693317,3
1131525,3
917212,4
1668027,3
596285,4
484281,3
629952,4
147683,1
1151530,4
547774,4
801060,4
611869,3
1026360,4
1642995,4
380621,4
1226111,3
406325,5
255145,3
408978,4
701083,4
1422076,4
903197,4
1615901,2
1402431,5
125145,3
1525358,5
692778,4
586160,4
1364253,2
162730,5
416994,4
182275,3
1600300,4
762034,2
1291692,4
781981,5
444490,5
1179887,3
1567504,4
900290,4
1346153,4
222932,4
928740,2
1038339,2
642602,2
1617271,3
9317,4
1357597,3
457814,2
1281952,5
1487529,5
1607695,3
377037,2
1659069,3
849900,2
1158193,2
1184437,3
918179,4
1388777,2
631086,3
1312357,5
602023,4
1646993,4
59817,3
915335,2
831624,5
591044,4
746607,4
838149,3
1077879,4
419650,4
814365,2
925323,4
738764,4
10651,2
875651,3
327946,5
202380,3
576111,3
1073327,4
757397,5
1116065,2
63255,3
329061,4
609049,3
903440,5
1253263,5
377152,4
45466,4
421946,4
51158,3
1225478,4
875912,5
295646,4
1283715,2
646608,4
308110,2
394200,5
613812,2
58918,2
958678,5
284339,4
157479,4
1323751,5
1527647,4
1035952,3
1262846,3
1171662,4
1310078,4
126944,4
820495,4
1533564,5
1494101,3
1565634,4
569100,3
678083,3
308250,4
803273,5
1616198,4
934806,5
694799,5
542560,3
1459717,3
956127,4
1657603,5
1467020,5
841189,3
1081769,4
507385,3
1105211,5
511918,3
161152,2
382640,3
651437,4
592031,3
726157,4
433052,3
133812,3
577312,4
884136,4
889242,5
1128695,3
1051312,3
1635985,3
400473,3
800200,4
525024,4
1405066,3
591314,4
1638859,4
351301,4
495528,4
613827,4
557299,3
745397,4
1494509,4
1168635,2
47801,3
1498147,3
319027,1
1159421,3
1176712,4
1378259,4
35927,4
1282357,3
504372,2
1467788,4
42336,4
135801,4
1038394,5
587576,3
673107,4
730997,4
1642628,4
963998,4
857640,5
575877,3
997322,3
373872,4
1568143,4
1137198,3
322875,5
454283,4
458344,3
393466,4
329230,3
798959,3
1691503,3
1473025,4
104192,3
232872,5
562450,4
1618330,2
269334,4
1640029,4
1189731,2
1135534,5
670437,2
1223347,2
1100530,5
748632,5
793252,4
839678,4
1572387,5
1411791,5
1511125,4
1056392,5
693869,2
149421,3
1576941,4
573413,3
1060885,3
1370411,4
1538304,3
1598957,4
990312,4
267282,4
145890,5
1603430,3
1182772,5
354263,4
702709,3
1358823,3
1629294,3
1372543,2
153411,3
1248850,3
237197,4
191177,3
1395729,4
656792,2
421645,3
1502658,3
1143849,4
352349,5
927994,2
778619,3
759546,4
185751,3
1422254,4
807881,4
371269,4
1626696,2
75182,1
432044,3
801530,3
231555,3
1364096,4
903103,4
929967,2
1614272,4
455782,4
595849,4
844202,4
270627,5
534693,1
879799,4
648545,4
1375428,2
372829,4
791044,4
301277,4
1630753,4
1390908,4
90002,2
985670,4
815615,3
459704,4
210674,2
879589,1
1388677,4
1191412,2
861188,5
1610337,4
13346,3
1057604,2
1485539,5
824101,3
372224,4
1322740,4
177469,4
850225,4
207095,2
1665795,3
169346,4
701496,2
1183548,4
1289422,5
804342,3
1333903,5
1308341,4
453405,4
1263670,4
82120,4
1162889,2
1489528,3
430215,2
484015,2
114218,4
1139974,3
1299983,4
63470,5
1056323,2
1245870,3
1354099,4
1540326,4
1553860,4
605031,4
686743,4
121217,2
1630828,4
554390,4
743015,2
1610809,5
384633,4
421431,3
1416750,4
133824,3
145349,4
842015,5
1046306,3
671382,5
1050599,2
1270376,3
1131018,5
1089488,3
907847,3
286528,3
1108883,5
1547074,1
873330,4
712028,5
1425478,4
389987,5
1585096,4
460335,3
849787,4
747832,4
243624,2
170361,4
327200,3
291636,4
596265,4
1520383,5
646024,4
357774,4
1458703,2
69166,4
1065871,3
1611906,3
190140,5
678770,3
1422385,4
1281421,4
1091745,5
1125684,4
129512,4
212096,3
203893,3
1195544,5
962308,3
1265839,3
832416,4
725588,4
1347740,3
749675,4
922333,4
188691,3
226265,5
860249,2
1418105,5
1265430,4
90884,3
340814,2
1293608,2
269914,2
426648,4
775380,2
740325,5
1356260,2
690276,4
997450,4
588517,4
600921,4
1285658,4
944936,4
606093,5
918674,4
1591691,5
1513140,3
1429721,2
1114490,4
842044,4
566224,2
1657246,4
1323511,4
954637,5
1234118,2
1116797,2
1459493,4
1003749,3
1523814,1
545684,4
692321,2
1618024,3
743984,5
679622,3
1670299,5
1379892,2
955593,3
114999,2
214313,4
1560099,3
1206995,5
32871,5
1484484,2
582975,3
1441215,3
104683,4
629094,3
1632410,4
415841,3
603634,4
1562928,4
599111,5
435938,5
1650602,5
301788,5
1630667,3
555714,4
129789,3
946711,4
441008,2
324056,4
828306,3
1481870,5
123614,5
1172786,5
1378181,2
760627,2
1444041,4
1520312,5
1552701,3
1322358,4
426945,2
1209048,3
282218,4
306375,3
138628,3
716503,4
1543395,1
1226287,3
924607,5
89087,3
518921,4
1244322,3
1623233,2
1341609,4
1246903,3
24378,3
1661188,4
352238,4
353187,5
676451,5
1562200,4
42768,4
29898,3
1532690,3
806056,3
827874,4
335005,2
610466,5
733936,3
1233881,2
1469569,3
571553,3
531095,2
1088438,2
1413410,4
978093,4
1044272,3
1400758,3
1580461,2
688062,3
549979,3
1440592,3
1547105,5
991521,4
1604814,3
1210320,5
1674166,4
534800,4
373810,2
1239470,3
1015617,3
966307,4
1385728,2
1409161,5
321183,4
152435,3
158553,3
66806,4
292651,4
837277,4
664946,3
237762,5
328924,4
713249,4
774674,4
1124916,3
1620167,4
31797,3
1401688,3
503641,4
425985,4
101134,5
316609,4
250268,4
499274,2
1678604,3
1211482,4
121809,3
760127,4
1174221,5
467363,2
697348,5
782963,4
693374,3
790257,4
69249,3
1576509,3
1696152,3
1596593,4
316438,5
402353,4
702716,2
1008538,5
544149,4
1628762,4
1583094,4
1489720,3
1285465,4
807793,4
754798,4
651156,4
529468,4
423364,3
999674,5
603476,4
1649117,3
98640,4
814907,3
1566896,3
925525,3
13405,3
716662,2
28924,3
640493,5
978868,4
467414,3
1499794,3
48575,3
198781,4
1231147,2
332118,3
1262599,3
672783,4
176387,2
212469,4
1089958,4
1191572,4
987849,4
671958,1
594125,2
1318354,3
934132,4
58821,5
1118168,3
982898,4
1208158,5
1607824,5
1204607,2
511220,5
389421,3
271770,5
387080,3
116854,4
1268548,3
1644476,5
977052,3
573954,4
326178,4
568334,5
1306763,4
326055,3
833807,3
1305707,4
1356667,3
682127,2
1167925,2
1426293,4
1015003,4
1221292,4
1048473,5
925570,4
963306,4
1483479,2
881733,4
256657,5
1515291,4
1258943,3
429765,3
1645164,3
1260517,4
1690187,3
296832,4
474289,3
1303143,3
1511170,2
1279684,4
145871,3
237668,5
1292125,3
770819,2
418334,4
1353437,4
646590,3
494259,3
909379,2
717125,1
1434869,4
866132,4
742375,2
518015,4
515771,4
767804,4
1117612,3
1273291,5
1413373,3
667020,4
37566,4
614618,2
113676,5
1648007,5
1382651,2
811359,4
291507,3
855665,3
258833,4
1117391,4
441057,4
916783,5
1053681,5
1145728,4
1600493,4
507522,4
784491,3
1290783,5
922225,4
1279720,4
1398579,4
1509791,4
1528217,4
1060046,4
1195292,2
834023,3
150451,4
196254,3
1280868,4
1302488,2
1437661,3
524956,3
530829,4
1250734,5
16913,4
386767,3
328092,4
177850,4
364495,3
1087523,4
517274,4
1578345,5
662081,4
743848,3
928181,3
538727,5
1366108,5
1102017,2
162205,4
351859,3
1115273,3
1414860,4
697126,3
811376,3
21635,3
1135656,4
958023,5
1413616,5
1229536,3
1059350,4
874104,4
1095025,4
591723,4
1230212,3
1377938,2
621370,1
1065846,5
1304042,3
1143087,5
1045408,4
1539360,2
553476,4
1324716,4
1081338,4
579628,5
908197,4
299468,2
566155,4
200870,5
552581,4
1081506,1
377813,5
237345,4
554644,4
687580,2
1039304,3
797745,4
1001365,2
80633,5
1397982,3
423405,5
679993,5
772341,2
84139,2
1302391,3
881262,2
661697,5
728742,4
1521595,5
137146,3
980292,3
1568297,4
510955,3
903467,4
52097,4
1390359,4
732835,1
443505,4
672625,5
339994,4
77294,5
813404,4
931241,4
1680470,3
794260,3
1122903,2
1590458,4
1682230,4
605471,4
1218383,5
1194136,3
1062289,4
529269,5
1372182,1
877219,1
1051157,3
912283,3
1356180,4
171398,3
756762,3
1574260,3
1533505,2
452131,5
983956,5
738444,4
157115,4
1051984,4
872098,2
1242892,3
373819,3
1016697,4
1031363,5
519011,4
1440968,3
1545810,3
1464618,4
117443,4
1383139,5
515406,2
439366,4
10948,4
1407342,5
1505837,4
44747,4
1130030,3
216545,4
1116328,3
731956,4
583286,3
290900,4
182686,4
291706,4
529410,3
859797,3
657334,2
459322,3
837099,4
607691,4
1642246,3
669463,4
1379008,4
404735,4
622970,3
223252,3
1064783,5
220986,2
206324,4
288516,4
1312751,5
590860,2
84594,3
1255701,3
1499707,4
1076078,4
606897,1
1165,5
309928,4
637407,4
377300,3
925335,4
319616,4
1260252,4
428604,4
771830,5
474934,4
575760,5
262485,3
204548,4
349307,2
215129,4
1098680,3
647771,3
1104662,2
1188287,1
971963,3
930842,4
1680962,5
306115,3
328154,4
485726,2
549241,5
1534285,4
254540,2
1339606,3
607632,3
1688779,5
1226118,2
1142884,5
1151846,5
1305355,4
661927,4
190924,5
32227,2
1387617,3
280669,4
1238112,4
1412993,3
1267256,2
1458738,3
1397436,4
1000500,5
3877,2
1114867,3
493327,4
982746,2
1017489,5
314756,4
41279,3
1346864,4
271717,2
220159,3
657376,4
774106,3
965525,2
243520,4
105105,4
33582,5
460756,3
384326,3
64150,5
1458719,4
302293,4
831,3
1346859,5
40852,2
404352,3
732773,5
487582,3
140843,3
1266806,5
303969,4
1611163,4
1109619,2
1259111,3
61073,1
1016426,3
1055602,3
1681273,3
1512212,4
296250,3
1004468,4
481126,3
1652194,2
526286,3
943790,5
662800,2
1295282,4
1108549,2
1378519,4
46631,5
1396765,2
239461,4
420964,4
312896,4
961204,3
28840,3
1124550,2
1691600,5
1339104,1
1620036,2
22326,3
85303,3
1240119,4
1643904,4
1630299,3
252136,3
143652,4
164709,2
275412,4
101982,2
564650,3
1405872,5
925924,3
331370,4
1091382,3
1181157,5
469101,4
1017324,3
1524705,2
58065,4
539921,3
1137710,4
268770,4
164478,3
10700,2
1205157,5
1097866,4
244067,4
60213,4
644127,2
1345465,4
602680,2
158588,4
1160467,5
325181,4
1066899,3
397002,4
504936,2
303609,4
1371261,4
878509,5
1369917,4
997313,2
1354863,5
668822,2
1228875,4
1211698,5
1660367,4
1370821,3
983593,3
1252010,4
1654953,2
50066,5
63382,4
1488943,4
365224,5
552163,4
1344249,4
377958,4
386588,4
455502,2
110688,2
1567612,3
1515129,3
709537,4
1400369,3
1536364,2
553116,3
847967,5
1345094,4
776418,1
1284593,4
531185,4
832833,5
36565,4
1179640,2
761156,4
978278,3
739549,5
1200765,3
517039,4
1469039,4
719090,4
858781,1
118023,4
1280142,3
470285,4
268268,3
1143746,3
1515776,4
205058,4
588494,4
764417,2
473054,4
83685,2
634989,2
633211,5
1393422,4
1479484,3
1429999,3
898064,4
739438,2
824533,5
879397,3
1107410,2
1604161,3
1256263,4
1367690,4
3215,4
683716,4
43200,4
909432,3
1607204,3
377281,4
1341170,3
851482,3
257616,4
822400,5
1577931,4
1002527,3
1040792,3
716020,2
60255,3
1202094,3
388481,3
237217,4
987398,3
1640639,3
392217,3
1250281,3
1679164,5
28002,3
1467752,4
1544767,5
267200,3
1139464,2
307246,4
950005,3
864773,4
80689,4
1044548,5
1080223,2
33309,3
733611,5
1051372,3
498095,4
61882,4
1307496,3
403067,5
277303,2
1383952,3
328929,4
133934,4
762663,5
1357588,3
390138,4
945452,4
1109362,5
1178307,3
606308,4
602353,4
126885,4
567619,4
165504,4
1491109,4
745173,4
1140959,5
254257,5
1526906,4
1360253,3
71049,2
670554,3
1201846,3
441941,4
1074054,5
294319,3
986120,2
835018,4
1510239,3
1272269,4
292538,5
1496923,3
221168,3
107060,4
1271455,4
1443082,2
325742,4
376531,2
1087327,5
962755,3
532054,5
1374815,4
1001746,3
1457419,4
1108525,4
225236,4
265984,3
1111415,5
1558884,3
858474,2
405975,5
1667989,5
1335453,4
24178,5
1219982,3
1590507,2
856060,4
1643457,2
1674503,4
362221,3
707906,3
663598,4
507988,4
1516824,5
1010575,2
829535,4
718557,3
619869,4
459866,4
1030138,4
1248383,5
226703,3
994141,3
717318,3
1690586,3
30917,3
206690,4
1607845,2
1493542,1
325069,4
1190385,5
576880,4
1346108,5
420,4
148787,4
177716,3
354075,4
761089,3
366417,2
1301966,3
1623770,5
1278153,4
610865,3
1111512,4
987687,3
1134455,4
1531364,2
89718,4
1142166,2
1353797,3
344589,5
96788,2
431031,2
320282,4
1455414,5
1051710,4
696236,4
343167,4
169803,5
473903,4
934395,4
1453217,4
105794,1
791459,4
1166806,1
147840,3
1293512,5
1087490,2
1265105,5
438896,2
1189474,3
492101,3
1363466,3
1655975,2
339376,3
1636290,4
767905,3
166377,4
589718,2
121034,2
274057,4
246486,4
855938,5
746479,4
1643250,3
1245088,3
1563420,5
983655,4
787036,4
71938,1
1214767,2
743319,5
531760,4
1520172,3
1240397,5
355488,4
56268,4
11280,4
929861,4
467258,3
1131435,2
574954,4
1528700,2
1467302,4
1477512,4
1423173,4
1685981,4
1262919,3
1004632,2
1511878,2
608280,3
754100,1
1353691,4
266338,3
813759,4
374416,3
872009,3
904589,5
23212,3
821803,4
105176,4
271401,5
1319528,5
409524,4
1676031,3
652282,3
485464,4
1032006,3
1437647,4
465244,3
1242089,4
4033,4
594222,2
1587001,3
23544,3
523646,2
1577862,2
446751,4
1185271,2
1218790,4
910081,4
684986,4
762723,4
1691756,4
735627,3
214874,4
585279,4
140652,4
1156102,5
1634424,5
1053638,4
551981,5
994415,5
1615052,4
599937,3
1477777,4
170044,4
393129,3
582742,2
846160,3
930489,4
943978,4
1513102,4
1035610,3
352331,2
648669,2
1659576,3
367527,3
73321,3
759504,2
387524,2
1446367,3
301567,4
950835,5
1150520,4
230556,4
385315,3
528986,3
316836,4
1194345,3
261004,4
64822,5
312300,3
976500,3
742047,5
1325920,5
1421531,4
550250,5
112277,4
336247,3
1517457,5
148908,4
514237,3
211390,2
1345805,3
1241924,4
42711,5
